SPECTRUM - MS
20210126_ADHclean.RAW
FTMS + p NSI Full ms [1500.0000-15000.0000]
Scan #: 5-162
RT: 0.13-3.89
AV: 150
Data points: 51817
Mass	Intensity
8178.648578	203.796640
8179.045581	155.445650
8179.442613	126.333562
8179.839675	126.028075
8180.236765	148.287062
8180.633884	173.908341
8181.031032	184.859887
8181.428208	165.135218
8181.825414	149.637652
8182.222649	161.569225
8182.619912	196.424197
8183.017205	232.288595
8183.414526	264.801985
8183.811877	286.353402
8184.209256	285.128629
8184.606664	288.816805
8185.004102	303.235455
8185.401568	315.283462
8185.799063	311.195998
8186.196587	296.251303
8186.594140	273.210753
8186.991722	240.251331
8187.389333	206.364587
8187.786973	187.334738
8188.184642	204.444557
8188.582340	230.825836
8188.980067	264.462505
8189.377823	294.323400
8189.775608	303.973327
8190.173421	273.863419
8190.571264	217.201467
8190.969136	180.914690
8191.367037	166.692434
8191.764966	168.178021
8192.162925	167.359226
8192.560913	173.023963
8192.958930	185.214248
8193.356976	198.238880
8193.755050	203.771823
8194.153154	192.582428
8194.551287	182.537220
8194.949449	189.452972
8195.347640	207.401753
8195.745859	230.671131
8196.144108	255.507043
8196.542386	270.997441
8196.940693	269.229975
8197.339029	261.215243
8197.737394	257.682996
8198.135788	275.306972
8198.534211	305.400197
8198.932664	327.471284
8199.331145	331.199739
8199.729655	334.034112
8200.128194	354.601956
8200.526763	382.550605
8200.925360	404.914000
8201.323987	393.222168
8201.722642	356.290877
8202.121327	325.338154
8202.520040	296.849542
8202.918783	274.050260
8203.317555	259.246659
8203.716356	237.717524
8204.115186	227.801225
8204.514045	215.525150
8204.912933	218.934691
8205.311850	226.063014
8205.710797	224.047323
8206.109772	216.459312
8206.508777	207.353176
8206.907810	211.409146
8207.306873	211.970637
8207.705965	214.061435
8208.105086	214.074532
8208.504236	214.650558
8208.903415	205.617123
8209.302623	193.595710
8209.701861	197.187494
8210.101127	213.207291
8210.500423	225.699266
8210.899748	227.966189
8211.299102	225.135228
8211.698485	228.044450
8212.097897	216.373197
8212.497338	210.780514
8212.896809	211.411827
8213.296309	215.004827
8213.695837	229.053788
8214.095395	256.997742
8214.494982	287.333875
8214.894599	314.940089
8215.294244	302.707880
8215.693919	279.457851
8216.093622	253.612545
8216.493355	243.295001
8216.893118	224.887620
8217.292909	209.596866
8217.692729	207.664588
8218.092579	193.303794
8218.492458	181.342281
8218.892366	174.309491
8219.292303	173.874567
8219.692269	180.738393
8220.092265	190.571346
8220.492290	201.077815
8220.892344	209.350361
8221.292427	212.034264
8221.692539	219.203095
8222.092681	225.520308
8222.492852	241.002278
8222.893052	258.852777
8223.293281	276.825229
8223.693539	291.322854
8224.093827	291.176143
8224.494144	289.356163
8224.894490	280.923448
8225.294865	286.860438
8225.695270	276.103169
8226.095704	253.490807
8226.496167	231.504279
8226.896659	214.328264
8227.297181	188.083713
8227.697732	155.618230
8228.098312	151.426050
8228.498921	173.265621
8228.899560	209.783219
8229.300228	239.575139
8229.700925	247.182303
8230.101651	236.788645
8230.502407	222.744192
8230.903192	206.448952
8231.304006	200.523958
8231.704849	197.616900
8232.105722	206.255669
8232.506624	222.218093
8232.907555	247.452562
8233.308516	275.010197
8233.709506	300.472998
8234.110525	311.191703
8234.511574	300.732546
8234.912651	278.359256
8235.313759	256.370550
8235.714895	241.327044
8236.116061	229.526831
8236.517256	212.211747
8236.918480	198.071972
8237.319734	184.615624
8237.721017	179.168221
8238.122329	174.616917
8238.523671	181.238087
8238.925042	212.551945
8239.326442	246.858324
8239.727872	252.755883
8240.129330	238.112952
8240.530819	228.437072
8240.932336	235.648427
8241.333883	255.806232
8241.735460	267.008369
8242.137065	260.231919
8242.538701	252.784292
8242.940365	250.503451
8243.342059	242.322755
8243.743782	222.911615
8244.145534	200.296426
8244.547316	185.262044
8244.949127	188.275982
8245.350968	197.986261
8245.752838	216.166500
8246.154737	231.408643
8246.556666	235.956095
8246.958624	235.533979
8247.360612	220.837151
8247.762629	206.689524
8248.164675	202.656521
8248.566751	202.639543
8248.968856	197.240265
8249.370990	198.967152
8249.773154	211.930276
8250.175348	233.991790
8250.577570	240.230497
8250.979823	250.136485
8251.382104	240.690926
8251.784415	224.348324
8252.186756	210.895095
8252.589125	210.935456
8252.991525	219.339319
8253.393953	220.821989
8253.796412	199.021842
8254.198899	184.020221
8254.601416	202.314610
8255.003963	225.932664
8255.406539	242.848851
8255.809144	229.260867
8256.211779	207.673619
8256.614443	192.544574
8257.017137	192.822780
8257.419860	198.474840
8257.822613	209.010614
8258.225395	234.003512
8258.628206	266.664866
8259.031047	305.967112
8259.433918	319.779599
8259.836818	312.682979
8260.239747	280.601933
8260.642706	262.870073
8261.045695	256.935331
8261.448713	252.544102
8261.851760	219.605089
8262.254837	187.308268
8262.657944	157.256445
8263.061080	135.532301
8263.464245	126.448376
8263.867440	119.799512
8264.270664	110.771639
8264.673918	89.441249
8265.077202	88.102393
8265.480515	101.668422
8265.883858	126.856890
8266.287230	136.282082
8266.690631	145.637914
8267.094062	168.509144
8267.497523	200.515604
8267.901013	249.049792
8268.304533	293.021189
8268.708082	315.686953
8269.111661	307.486700
8269.515269	288.235000
8269.918907	258.553587
8270.322575	243.911506
8270.726272	221.634134
8271.129998	193.295353
8271.533754	163.182360
8271.937540	145.030422
8272.341355	142.404654
8272.745200	146.080633
8273.149075	173.801418
8273.552979	215.187535
8273.956912	244.652597
8274.360875	249.414958
8274.764868	249.987124
8275.168890	251.644814
8275.572942	258.098516
8275.977024	266.527183
8276.381135	276.779213
8276.785275	283.369756
8277.189446	289.898777
8277.593646	291.896916
8277.997875	275.071524
8278.402134	233.255602
8278.806423	186.283354
8279.210741	153.718962
8279.615089	149.454451
8280.019467	167.519069
8280.423874	192.937913
8280.828311	204.999830
8281.232778	216.786354
8281.637274	230.233343
8282.041799	239.786216
8282.446355	251.247595
8282.850940	264.491863
8283.255555	284.268919
8283.660199	286.381338
8284.064873	269.686345
8284.469576	246.687496
8284.874310	225.418797
8285.279073	208.521640
8285.683865	199.026425
8286.088688	184.523152
8286.493540	170.578297
8286.898421	167.691898
8287.303332	170.838834
8287.708273	171.567579
8288.113244	173.153538
8288.518244	174.034302
8288.923274	174.571694
8289.328334	181.147003
8289.733424	172.292306
8290.138543	168.384767
8290.543691	174.479199
8290.948870	173.300554
8291.354078	169.478954
8291.759316	153.790726
8292.164584	150.139704
8292.569881	148.686954
8292.975208	155.142530
8293.380565	167.774657
8293.785951	175.764336
8294.191367	172.576510
8294.596813	171.362213
8295.002289	169.787408
8295.407794	168.372479
8295.813330	172.563605
8296.218894	193.536621
8296.624489	220.196068
8297.030113	256.767778
8297.435767	270.271974
8297.841451	267.041092
8298.247165	255.702906
8298.652908	241.092159
8299.058681	220.913035
8299.464484	208.248768
8299.870317	207.446078
8300.276179	226.895210
8300.682071	269.419708
8301.087993	294.481402
8301.493945	293.153176
8301.899927	254.120840
8302.305938	193.572800
8302.711979	162.732671
8303.118050	151.274286
8303.524151	157.435033
8303.930281	173.115296
8304.336441	176.903598
8304.742631	161.072064
8305.148851	137.896902
8305.555101	124.872347
8305.961380	142.706442
8306.367689	182.661428
8306.774029	219.503508
8307.180397	230.368538
8307.586796	240.801917
8307.993225	237.226493
8308.399683	216.200734
8308.806171	191.647956
8309.212689	174.497013
8309.619237	172.148455
8310.025815	172.218215
8310.432422	178.436781
8310.839060	178.224991
8311.245727	176.530637
8311.652424	173.282666
8312.059151	164.869920
8312.465908	162.652627
8312.872694	167.547484
8313.279511	174.997408
8313.686357	190.093770
8314.093234	189.234446
8314.500140	169.032691
8314.907076	141.579105
8315.314042	133.240580
8315.721037	131.198594
8316.128063	155.577726
8316.535118	181.821625
8316.942204	217.317212
8317.349319	244.523888
8317.756464	241.708641
8318.163639	210.399819
8318.570844	200.383698
8318.978079	206.002952
8319.385344	227.256475
8319.792639	241.510496
8320.199963	253.922338
8320.607318	259.345829
8321.014702	266.620073
8321.422116	259.789076
8321.829561	254.904586
8322.237035	242.272794
8322.644539	226.311900
8323.052073	201.862397
8323.459637	175.959558
8323.867231	161.149896
8324.274855	164.982804
8324.682508	161.008705
8325.090192	161.285160
8325.497906	169.221034
8325.905650	189.438106
8326.313423	200.090749
8326.721227	187.001675
8327.129060	166.882684
8327.536924	150.035602
8327.944817	152.534222
8328.352741	159.772362
8328.760694	156.291072
8329.168677	159.414019
8329.576691	162.811698
8329.984734	171.038993
8330.392807	163.672447
8330.800911	157.889581
8331.209044	173.176223
8331.617207	184.351398
8332.025400	173.657251
8332.433624	163.944935
8332.841877	170.115524
8333.250160	201.971600
8333.658473	240.394994
8334.066817	258.361988
8334.475190	263.064277
8334.883593	237.766665
8335.292027	217.898080
8335.700490	209.697208
8336.108983	219.334451
8336.517507	243.225264
8336.926060	257.274843
8337.334644	268.942613
8337.743257	278.456259
8338.151901	300.594548
8338.560574	315.454580
8338.969278	335.784650
8339.378012	328.964744
8339.786775	307.242353
8340.195569	276.319252
8340.604393	250.439494
8341.013247	230.482346
8341.422131	220.944819
8341.831045	226.245235
8342.239989	244.263117
8342.648963	251.159063
8343.057968	239.711520
8343.467002	228.575744
8343.876066	240.383161
8344.285161	252.186738
8344.694285	272.074041
8345.103440	289.280925
8345.512625	293.226569
8345.921840	281.308747
8346.331085	252.252713
8346.740360	240.098180
8347.149665	239.033564
8347.559000	225.564624
8347.968366	235.328256
8348.377761	251.939500
8348.787187	278.146537
8349.196642	293.312920
8349.606128	303.512608
8350.015644	319.196838
8350.425190	318.953665
8350.834767	300.272920
8351.244373	289.370040
8351.654010	288.951858
8352.063676	285.072489
8352.473373	256.889018
8352.883100	216.572250
8353.292857	176.039205
8353.702644	160.014606
8354.112462	166.419933
8354.522309	188.516537
8354.932187	200.644616
8355.342095	212.760174
8355.752033	239.698905
8356.162001	271.950335
8356.572000	298.783977
8356.982028	302.083259
8357.392087	287.802651
8357.802176	267.857482
8358.212295	254.720017
8358.622444	259.242772
8359.032624	264.269428
8359.442833	277.029819
8359.853073	299.148603
8360.263343	305.037043
8360.673644	298.104228
8361.083974	263.498371
8361.494335	223.950025
8361.904726	205.559363
8362.315147	218.333429
8362.725598	240.487389
8363.136080	245.521368
8363.546592	228.680648
8363.957134	212.456878
8364.367706	207.463104
8364.778308	206.654798
8365.188941	207.256091
8365.599604	210.859352
8366.010297	208.552584
8366.421020	208.117869
8366.831774	213.024585
8367.242558	213.264191
8367.653372	214.076781
8368.064217	224.024860
8368.475091	224.960037
8368.885996	218.943159
8369.296932	222.141210
8369.707897	239.709571
8370.118893	259.352319
8370.529919	291.430927
8370.940975	322.230708
8371.352062	341.637307
8371.763179	326.181897
8372.174326	307.839362
8372.585503	294.634827
8372.996711	291.144255
8373.407949	275.082658
8373.819217	240.162017
8374.230516	201.524657
8374.641845	182.922774
8375.053204	170.419211
8375.464593	167.537047
8375.876013	166.405809
8376.287463	168.717242
8376.698944	178.537389
8377.110455	168.452390
8377.521996	142.602776
8377.933567	119.719990
8378.345169	117.366790
8378.756801	129.089423
8379.168464	126.717710
8379.580157	120.218784
8379.991880	122.734847
8380.403633	144.573346
8380.815417	174.107571
8381.227231	200.599238
8381.639076	208.165264
8382.050951	209.657888
8382.462856	219.891672
8382.874791	243.520008
8383.286757	277.760106
8383.698754	282.061892
8384.110780	274.759541
8384.522838	269.312337
8384.934925	282.599152
8385.347043	297.904688
8385.759191	308.575919
8386.171370	311.205209
8386.583579	302.721284
8386.995818	282.413550
8387.408088	267.340750
8387.820388	255.354125
8388.232719	258.853002
8388.645080	264.860555
8389.057471	257.660430
8389.469893	252.984387
8389.882345	254.576732
8390.294828	259.767814
8390.707341	245.518310
8391.119884	218.537278
8391.532458	207.240809
8391.945063	207.649484
8392.357697	211.760312
8392.770363	228.799797
8393.183058	242.917661
8393.595784	251.583209
8394.008541	252.646822
8394.421328	251.368422
8394.834145	251.057850
8395.246993	253.500438
8395.659872	284.511255
8396.072780	313.019521
8396.485720	327.502049
8396.898689	320.071804
8397.311690	301.541928
8397.724720	298.994979
8398.137781	288.673978
8398.550873	281.925800
8398.963995	263.989601
8399.377148	245.223321
8399.790331	234.111321
8400.203544	238.434251
8400.616788	249.471877
8401.030063	242.161471
8401.443368	233.115591
8401.856703	224.271823
8402.270069	226.362434
8402.683466	246.300543
8403.096893	257.313519
8403.510351	250.206333
8403.923839	233.407260
8404.337357	229.644807
8404.750906	249.218181
8405.164486	260.292023
8405.578096	269.819146
8405.991737	277.510718
8406.405408	285.743835
8406.819110	305.879573
8407.232842	330.997671
8407.646605	350.479281
8408.060399	342.448871
8408.474222	315.121280
8408.888077	276.136339
8409.301962	222.714328
8409.715878	210.492250
8410.129824	240.718284
8410.543801	289.620143
8410.957808	329.801336
8411.371846	348.710808
8411.785914	351.201835
8412.200013	336.396984
8412.614143	323.985942
8413.028303	298.335370
8413.442494	280.169346
8413.856715	281.476806
8414.270967	282.045488
8414.685250	291.009327
8415.099563	284.156809
8415.513906	272.172829
8415.928281	268.283901
8416.342686	283.596887
8416.757121	317.168047
8417.171587	337.273599
8417.586084	350.324212
8418.000612	364.605271
8418.415170	363.087056
8418.829758	339.147531
8419.244378	313.807941
8419.659027	308.185519
8420.073708	313.309659
8420.488419	327.587954
8420.903161	356.746798
8421.317933	374.373227
8421.732736	374.740624
8422.147570	374.767546
8422.562435	375.480082
8422.977330	366.543145
8423.392255	347.105863
8423.807212	316.878989
8424.222199	300.649186
8424.637216	308.200203
8425.052265	321.571834
8425.467344	322.593551
8425.882454	326.953553
8426.297594	322.186751
8426.712765	300.638256
8427.127967	268.975906
8427.543199	238.998256
8427.958462	222.334493
8428.373756	224.980505
8428.789081	231.367768
8429.204436	230.906244
8429.619822	237.874553
8430.035238	231.908956
8430.450686	220.645608
8430.866164	225.028038
8431.281673	257.233624
8431.697212	295.817916
8432.112782	328.217759
8432.528383	346.866605
8432.944015	348.764699
8433.359677	343.308592
8433.775370	339.663447
8434.191094	353.037505
8434.606849	389.718249
8435.022634	433.974595
8435.438450	427.805898
8435.854297	394.182468
8436.270174	342.063819
8436.686083	300.811052
8437.102022	264.220906
8437.517992	239.747648
8437.933992	237.022173
8438.350024	248.370225
8438.766086	275.851725
8439.182179	271.066868
8439.598302	245.861185
8440.014457	223.884242
8440.430642	216.147719
8440.846858	224.963774
8441.263105	263.744246
8441.679383	321.047096
8442.095691	368.687819
8442.512030	391.906313
8442.928400	391.754329
8443.344801	390.546247
8443.761233	392.313029
8444.177695	386.711590
8444.594188	364.882915
8445.010712	362.434312
8445.427267	380.809482
8445.843853	389.414070
8446.260469	379.382650
8446.677117	355.879972
8447.093795	336.886406
8447.510504	311.552120
8447.927244	282.401697
8448.344014	263.981375
8448.760816	255.258713
8449.177648	258.723943
8449.594511	263.390812
8450.011405	250.908880
8450.428330	225.686348
8450.845286	206.400814
8451.262273	198.309895
8451.679290	214.933495
8452.096338	207.657165
8452.513418	198.011933
8452.930528	206.065628
8453.347669	237.780009
8453.764841	269.720409
8454.182043	288.849331
8454.599277	299.235248
8455.016541	317.498095
8455.433837	356.624516
8455.851163	397.283352
8456.268520	423.303012
8456.685908	405.075804
8457.103327	360.459737
8457.520777	325.389109
8457.938258	300.932761
8458.355770	281.932296
8458.773312	253.317330
8459.190886	214.043832
8459.608490	193.579470
8460.026126	195.912831
8460.443792	221.393614
8460.861489	247.640867
8461.279217	257.543556
8461.696977	254.332829
8462.114767	240.093839
8462.532588	240.820331
8462.950440	221.963164
8463.368322	213.315802
8463.786236	221.521543
8464.204181	245.809202
8464.622157	272.866970
8465.040164	291.190701
8465.458201	304.505959
8465.876270	291.067949
8466.294370	265.091538
8466.712500	228.934097
8467.130662	220.004802
8467.548854	236.557025
8467.967078	266.970709
8468.385332	292.659717
8468.803618	319.299886
8469.221934	349.374317
8469.640282	373.230964
8470.058660	376.003231
8470.477070	363.916206
8470.895510	369.420095
8471.313982	360.103868
8471.732484	336.141208
8472.151018	308.543171
8472.569582	300.967893
8472.988178	309.494975
8473.406804	325.926730
8473.825462	352.426438
8474.244151	371.127284
8474.662870	373.695188
8475.081621	376.565408
8475.500403	365.847213
8475.919216	343.115316
8476.338059	299.211485
8476.756934	264.303625
8477.175840	270.283979
8477.594777	302.859476
8478.013745	321.561983
8478.432744	325.211145
8478.851774	330.424810
8479.270836	336.686049
8479.689928	351.386660
8480.109051	367.058158
8480.528206	373.402793
8480.947391	365.962462
8481.366608	346.419385
8481.785855	331.118993
8482.205134	298.747096
8482.624444	265.163050
8483.043785	246.149135
8483.463157	230.874846
8483.882560	215.815248
8484.301994	214.231837
8484.721460	225.277097
8485.140956	237.891825
8485.560484	236.155007
8485.980042	229.294930
8486.399632	221.185411
8486.819253	232.709930
8487.238905	254.685107
8487.658588	282.185427
8488.078302	310.907829
8488.498048	340.803881
8488.917824	355.550241
8489.337632	371.485047
8489.757471	388.169647
8490.177341	402.680162
8490.597242	396.759505
8491.017174	377.580738
8491.437138	349.107706
8491.857132	339.027992
8492.277158	352.576196
8492.697215	371.944758
8493.117303	367.307865
8493.537422	322.775861
8493.957573	268.442523
8494.377754	215.269958
8494.797967	207.790554
8495.218211	234.158232
8495.638486	274.800473
8496.058793	306.093415
8496.479130	315.588867
8496.899499	317.158668
8497.319899	326.016818
8497.740330	341.682087
8498.160792	356.491847
8498.581286	368.565729
8499.001810	384.618933
8499.422366	393.642319
8499.842954	378.262933
8500.263572	355.888318
8500.684222	312.767320
8501.104902	279.582596
8501.525614	257.331449
8501.946358	235.051247
8502.367132	226.950094
8502.787938	215.354667
8503.208775	206.126488
8503.629643	216.727060
8504.050543	237.206694
8504.471474	248.268121
8504.892436	234.746760
8505.313429	215.244134
8505.734453	222.920336
8506.155509	232.158369
8506.576596	220.990321
8506.997714	200.782307
8507.418864	180.958396
8507.840045	168.826806
8508.261257	175.172804
8508.682500	177.447714
8509.103775	177.496971
8509.525081	180.086878
8509.946418	178.572405
8510.367787	176.478011
8510.789187	189.626146
8511.210618	217.255120
8511.632081	243.653380
8512.053574	247.562541
8512.475099	240.063293
8512.896656	230.356818
8513.318244	239.284522
8513.739863	239.874068
8514.161513	232.713001
8514.583195	222.997264
8515.004908	202.331079
8515.426652	188.866376
8515.848428	180.127590
8516.270235	187.894000
8516.692073	211.666339
8517.113943	219.647095
8517.535844	214.698345
8517.957776	207.235034
8518.379740	207.847286
8518.801735	232.571443
8519.223761	269.648333
8519.645819	311.612372
8520.067908	346.553601
8520.490029	359.396339
8520.912181	367.489391
8521.334364	372.447841
8521.756579	354.162547
8522.178825	328.777501
8522.601102	313.540462
8523.023411	312.529376
8523.445751	300.963903
8523.868123	279.610996
8524.290526	269.926846
8524.712960	262.935183
8525.135426	243.971798
8525.557923	208.108054
8525.980452	186.607750
8526.403012	186.441336
8526.825603	205.865893
8527.248226	239.064496
8527.670880	264.923337
8528.093566	263.463875
8528.516283	255.141582
8528.939032	253.806079
8529.361812	267.571877
8529.784623	279.188579
8530.207466	281.118028
8530.630340	281.258255
8531.053246	289.756016
8531.476183	306.107327
8531.899152	316.013574
8532.322152	324.756658
8532.745184	324.585700
8533.168247	319.879642
8533.591341	318.974439
8534.014467	331.872516
8534.437625	345.102262
8534.860813	334.080038
8535.284034	317.864672
8535.707286	311.189737
8536.130569	300.298098
8536.553884	279.969789
8536.977230	252.432016
8537.400608	238.388342
8537.824017	245.432389
8538.247458	261.775314
8538.670930	274.516040
8539.094434	282.733062
8539.517970	298.863895
8539.941536	321.517234
8540.365135	320.037691
8540.788765	301.091361
8541.212426	256.337211
8541.636119	221.558994
8542.059843	199.968803
8542.483599	196.975252
8542.907387	202.727787
8543.331206	210.050973
8543.755056	214.880032
8544.178938	211.215314
8544.602852	217.086032
8545.026797	229.114347
8545.450774	247.880584
8545.874782	281.959102
8546.298822	310.651002
8546.722894	318.779327
8547.146997	312.246896
8547.571131	309.958141
8547.995297	310.151923
8548.419495	311.485299
8548.843724	300.564053
8549.267985	283.528127
8549.692278	264.097961
8550.116602	243.032176
8550.540957	227.592718
8550.965345	226.575151
8551.389763	242.243943
8551.814214	248.620515
8552.238696	253.065837
8552.663209	259.837337
8553.087755	285.773317
8553.512332	300.433337
8553.936940	308.263930
8554.361580	318.219292
8554.786252	322.450999
8555.210955	316.503495
8555.635690	304.679555
8556.060457	300.659180
8556.485255	314.692472
8556.910085	322.298884
8557.334946	305.796476
8557.759839	286.214040
8558.184764	273.585526
8558.609720	266.387482
8559.034709	243.622596
8559.459728	217.169457
8559.884780	203.188329
8560.309863	211.294408
8560.734977	236.137365
8561.160124	257.845086
8561.585302	265.315986
8562.010512	257.094754
8562.435753	228.996814
8562.861026	214.288918
8563.286331	212.219395
8563.711667	208.531731
8564.137035	217.681266
8564.562435	229.538765
8564.987867	235.115457
8565.413330	249.095583
8565.838825	277.433260
8566.264352	297.656855
8566.689910	297.798438
8567.115500	297.089832
8567.541122	300.548032
8567.966775	315.124221
8568.392461	324.628600
8568.818178	330.032936
8569.243926	303.382961
8569.669707	267.303654
8570.095519	246.083534
8570.521363	244.231577
8570.947238	248.585787
8571.373146	262.734371
8571.799085	270.342695
8572.225056	267.196028
8572.651058	265.141998
8573.077093	287.908555
8573.503159	307.150360
8573.929257	307.144299
8574.355386	290.932770
8574.781548	270.786145
8575.207741	271.528694
8575.633966	286.170935
8576.060223	305.171085
8576.486511	327.210190
8576.912831	344.008728
8577.339184	353.151128
8577.765567	352.076641
8578.191983	329.050822
8578.618431	289.516330
8579.044910	261.536437
8579.471421	250.633574
8579.897964	252.247459
8580.324539	271.167823
8580.751145	309.998597
8581.177783	351.942292
8581.604454	359.854434
8582.031156	328.112428
8582.457889	272.819825
8582.884655	235.067727
8583.311452	214.817317
8583.738282	218.488195
8584.165143	225.067137
8584.592036	248.784382
8585.018961	282.903642
8585.445917	311.543689
8585.872906	314.796335
8586.299926	305.572362
8586.726978	299.244874
8587.154063	289.478477
8587.581178	277.067570
8588.008326	257.096089
8588.435506	247.970688
8588.862718	246.468340
8589.289961	249.622521
8589.717236	270.717717
8590.144544	300.017392
8590.571883	324.046898
8590.999254	334.971431
8591.426657	315.239801
8591.854091	291.281897
8592.281558	273.878257
8592.709057	266.039856
8593.136587	260.560183
8593.564149	259.268204
8593.991744	246.383768
8594.419370	238.824607
8594.847028	229.152761
8595.274718	234.007273
8595.702440	245.206138
8596.130194	253.312893
8596.557980	268.683981
8596.985798	294.213766
8597.413647	319.894315
8597.841529	330.950532
8598.269442	326.017451
8598.697388	317.996017
8599.125365	305.656326
8599.553375	281.619997
8599.981416	263.083738
8600.409490	244.627210
8600.837595	227.284004
8601.265732	219.894849
8601.693901	218.625937
8602.122103	218.034187
8602.550336	216.506883
8602.978601	229.077199
8603.406898	263.656425
8603.835227	296.960845
8604.263588	311.455146
8604.691981	314.776095
8605.120407	296.619719
8605.548864	284.521651
8605.977353	259.137148
8606.405874	240.668400
8606.834427	239.612943
8607.263012	259.953982
8607.691629	298.685348
8608.120278	342.974950
8608.548960	359.629859
8608.977673	343.783296
8609.406418	295.297177
8609.835195	253.787247
8610.264005	229.464895
8610.692846	235.444828
8611.121719	246.235701
8611.550625	261.082861
8611.979562	274.742020
8612.408532	282.761424
8612.837533	282.309547
8613.266567	269.741667
8613.695632	248.736470
8614.124730	232.633971
8614.553860	223.566486
8614.983022	212.254035
8615.412216	209.785530
8615.841442	217.451260
8616.270700	231.911221
8616.699990	259.825660
8617.129312	284.835665
8617.558666	285.027644
8617.988053	280.843062
8618.417471	282.744286
8618.846922	288.889126
8619.276405	302.128895
8619.705919	301.990699
8620.135466	305.300858
8620.565045	303.216608
8620.994656	309.029340
8621.424300	318.928532
8621.853975	328.972615
8622.283682	340.353317
8622.713422	345.342346
8623.143194	348.899690
8623.572998	346.354473
8624.002834	351.242287
8624.432702	350.694706
8624.862602	351.304981
8625.292535	346.488320
8625.722499	316.960534
8626.152496	271.608920
8626.582525	244.500248
8627.012586	235.611012
8627.442679	220.340709
8627.872804	212.491311
8628.302962	213.250453
8628.733151	235.289240
8629.163373	263.414937
8629.593627	275.571336
8630.023914	287.283180
8630.454232	293.787687
8630.884583	284.034041
8631.314965	259.825903
8631.745380	225.014672
8632.175828	199.326520
8632.606307	200.307639
8633.036818	214.431370
8633.467362	219.751468
8633.897938	218.096397
8634.328546	226.821231
8634.759187	251.216588
8635.189859	288.178833
8635.620564	319.881278
8636.051301	325.196967
8636.482071	323.365143
8636.912872	320.498792
8637.343706	318.693213
8637.774572	288.152069
8638.205470	255.399529
8638.636401	237.594498
8639.067363	232.964386
8639.498358	241.120274
8639.929386	251.384568
8640.360445	266.845577
8640.791537	276.214803
8641.222661	280.760859
8641.653817	297.960690
8642.085006	321.428798
8642.516227	344.820991
8642.947480	350.824448
8643.378765	347.360489
8643.810083	345.682231
8644.241433	351.245849
8644.672815	345.412055
8645.104229	334.545598
8645.535676	317.817763
8645.967155	307.152763
8646.398667	304.945904
8646.830210	330.581511
8647.261787	350.520338
8647.693395	335.114095
8648.125036	281.341386
8648.556709	217.402246
8648.988414	186.335856
8649.420151	173.403040
8649.851921	161.038536
8650.283724	169.223968
8650.715558	198.029910
8651.147425	213.788806
8651.579325	223.788246
8652.011256	230.217517
8652.443220	232.617902
8652.875216	243.970185
8653.307245	274.464605
8653.739306	301.245347
8654.171400	313.949708
8654.603525	324.772972
8655.035684	331.197039
8655.467874	330.653198
8655.900097	332.092743
8656.332352	337.744782
8656.764640	334.423162
8657.196960	319.341169
8657.629312	308.272599
8658.061697	284.201252
8658.494114	251.732107
8658.926564	223.001945
8659.359046	209.326350
8659.791560	206.804609
8660.224107	197.973564
8660.656686	197.153807
8661.089298	200.839169
8661.521942	203.915630
8661.954618	196.101757
8662.387327	184.938260
8662.820068	177.578117
8663.252842	170.852087
8663.685648	175.635881
8664.118487	176.158489
8664.551358	173.205854
8664.984261	168.185036
8665.417197	175.023002
8665.850165	187.849114
8666.283166	207.238891
8666.716199	222.744850
8667.149265	235.203268
8667.582363	241.993034
8668.015494	249.444319
8668.448657	255.642663
8668.881853	263.708091
8669.315081	279.238370
8669.748341	296.617751
8670.181634	305.914464
8670.614960	310.004115
8671.048318	301.711354
8671.481708	294.030174
8671.915131	275.129876
8672.348586	255.545513
8672.782074	247.106394
8673.215595	246.867667
8673.649148	236.669824
8674.082733	222.351868
8674.516351	213.164518
8674.950002	218.558985
8675.383685	231.961854
8675.817400	262.567359
8676.251148	298.864373
8676.684929	341.221562
8677.118742	386.679862
8677.552588	400.991933
8677.986466	381.693435
8678.420376	346.649662
8678.854320	314.738694
8679.288295	298.613412
8679.722304	303.698792
8680.156345	323.037819
8680.590418	323.774418
8681.024524	283.948382
8681.458663	232.349045
8681.892834	200.609193
8682.327038	199.324515
8682.761274	219.034006
8683.195543	234.041522
8683.629844	230.803836
8684.064179	229.980546
8684.498545	223.749259
8684.932944	205.097084
8685.367376	181.377099
8685.801841	157.319548
8686.236338	151.651487
8686.670867	149.311034
8687.105430	144.643296
8687.540024	144.120165
8687.974652	170.977141
8688.409312	214.895001
8688.844005	267.991181
8689.278730	296.938614
8689.713488	315.673210
8690.148278	333.453015
8690.583102	332.528638
8691.017957	313.664653
8691.452846	264.132962
8691.887767	217.447287
8692.322721	198.881206
8692.757707	200.956176
8693.192726	212.596874
8693.627778	208.655591
8694.062862	195.012270
8694.497979	194.776630
8694.933129	205.860300
8695.368312	218.545499
8695.803527	223.778327
8696.238774	240.458457
8696.674055	273.374947
8697.109368	300.374581
8697.544714	318.886779
8697.980092	346.354956
8698.415503	375.831360
8698.850947	394.247259
8699.286424	396.313303
8699.721933	389.564735
8700.157475	362.927722
8700.593049	327.419675
8701.028657	288.501522
8701.464297	260.955525
8701.899970	253.683527
8702.335675	257.694418
8702.771413	278.708924
8703.207184	291.994757
8703.642988	298.185595
